position,primary,scatter1,scatter2,scatter3,scatter4,scatter5
7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
8,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
10,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
12,362.000000,419.000000,371.000000,379.000000,335.000000,369.000000
13,2805.000000,2841.000000,2771.000000,2827.000000,2782.000000,2721.000000
14,5389.000000,5314.000000,5486.000000,5275.000000,5205.000000,5515.000000
15,7731.000000,7549.000000,7728.000000,7817.000000,7878.000000,7628.000000
16,10130.000000,10089.000000,9925.000000,9825.000000,9961.000000,9932.000000
17,12070.000000,11825.000000,12032.000000,11902.000000,11895.000000,11962.000000
18,13852.000000,13762.000000,13740.000000,13784.000000,13827.000000,13683.000000
19,15485.000000,15223.000000,15198.000000,15424.000000,15363.000000,15407.000000
20,16691.000000,17016.000000,16956.000000,16932.000000,16707.000000,16937.000000
21,18290.000000,18161.000000,17982.000000,18303.000000,18001.000000,18493.000000
22,19442.000000,19210.000000,19479.000000,19571.000000,19385.000000,19455.000000
23,20486.000000,20430.000000,20382.000000,20421.000000,20567.000000,20620.000000
24,21501.000000,21352.000000,21443.000000,21224.000000,21504.000000,21420.000000
25,22251.000000,22167.000000,22317.000000,22235.000000,22185.000000,22303.000000
26,23096.000000,22753.000000,23012.000000,22851.000000,23069.000000,23017.000000
27,23364.000000,23415.000000,23695.000000,23605.000000,23253.000000,23430.000000
28,23870.000000,24254.000000,24012.000000,23965.000000,23882.000000,24109.000000
29,24455.000000,24463.000000,24828.000000,24104.000000,24384.000000,24257.000000
30,24494.000000,24596.000000,24288.000000,24755.000000,24734.000000,24846.000000
31,24543.000000,24782.000000,24802.000000,24423.000000,25003.000000,24737.000000
32,24811.000000,24846.000000,24952.000000,24829.000000,24625.000000,24894.000000
33,24750.000000,24570.000000,24689.000000,24796.000000,24884.000000,25042.000000
34,24515.000000,24555.000000,24857.000000,24268.000000,24221.000000,24748.000000
35,24657.000000,23957.000000,24157.000000,24518.000000,24343.000000,24134.000000
36,23977.000000,23781.000000,23975.000000,23978.000000,23737.000000,24027.000000
37,23598.000000,23746.000000,23347.000000,23584.000000,23594.000000,23360.000000
38,22757.000000,22751.000000,22872.000000,23194.000000,22912.000000,22687.000000
39,22418.000000,22500.000000,22310.000000,22364.000000,22466.000000,22316.000000
40,21260.000000,21328.000000,21337.000000,21364.000000,21486.000000,21542.000000
41,20282.000000,20403.000000,20637.000000,20478.000000,20158.000000,20482.000000
42,19341.000000,19447.000000,19363.000000,19379.000000,19382.000000,19501.000000
43,18364.000000,18187.000000,18136.000000,18202.000000,18231.000000,18334.000000
44,16770.000000,17125.000000,16885.000000,16802.000000,16768.000000,16856.000000
45,15346.000000,15428.000000,15595.000000,15478.000000,15193.000000,15520.000000
46,13626.000000,13589.000000,13615.000000,13869.000000,13930.000000,13736.000000
47,11983.000000,12005.000000,12100.000000,11913.000000,11951.000000,11845.000000
48,10001.000000,9927.000000,9805.000000,9933.000000,9871.000000,10034.000000
49,7791.000000,7689.000000,7829.000000,7866.000000,7826.000000,7873.000000
50,5242.000000,5337.000000,5388.000000,5224.000000,5350.000000,5468.000000
51,2839.000000,2691.000000,2763.000000,2806.000000,2790.000000,2780.000000
52,379.000000,358.000000,340.000000,367.000000,333.000000,377.000000
53,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
54,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
55,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
56,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
57,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
58,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
59,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
60,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
61,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
62,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
63,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
64,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000


